BMT125209417,-44.868468541,-15.953759848
BMT611106B,-44.868197431,-15.953949532
BMT611113B,-44.86792632,-15.954139215
BMT143525155,-44.867877821,-15.956851314
BMT611918B,-44.867756497,-15.956616188
BMT611120B,-44.867673903,-15.954319868
BMT144758611,-44.867655837,-15.953370612
BMT611925B,-44.867644493,-15.95641723
BMT143525148,-44.867495635,-15.955422691
BMT611967B,-44.867467174,-15.956073585
BMT612128B,-44.86743146,-15.953542242
BMT612422B,-44.867402797,-15.95450051
BMT612429B,-44.867327191,-15.955793245
BMT605877B,-44.867262762,-15.954301535
BMT172511680,-44.867245632,-15.951932931
BMT144758569,-44.867225777,-15.953704843
BMT144758604,-44.867225777,-15.953704843
BMT143525141,-44.867215201,-15.955576206
BMT612443B,-44.867187203,-15.955521946
BMT612450B,-44.86715911,-15.955612333
BMT605884B,-44.867113383,-15.954102553
BMT612457B,-44.867056536,-15.955286814
BMT612177B,-44.8670483,-15.953605289
BMT613115B,-44.86701196,-15.952032232
BMT125209410,-44.866982693,-15.953903583
BMT125209361,-44.866982693,-15.953903583
BMT612464B,-44.866916548,-15.955015515
BMT172029659,-44.866914514,-15.9580983
BMT612184B,-44.866898963,-15.953343025
BMT614067B,-44.866802522,-15.95788126
BMT605898B,-44.866785906,-15.954744221
BMT613150B,-44.866778281,-15.952140573
BMT612191B,-44.866749621,-15.9530898
BMT605905B,-44.866739644,-15.95404808
BMT605912B,-44.866655239,-15.954509089
BMT614074B,-44.86663453,-15.957564741
BMT605520B,-44.866609606,-15.952863703
BMT605527B,-44.866553953,-15.952239879
BMT605926B,-44.866552607,-15.954273975
BMT614088B,-44.866494535,-15.957302482
BMT143525029,-44.866459187,-15.954237755
BMT143525134,-44.866459187,-15.954237755
BMT605541B,-44.866450932,-15.952592392
BMT172029658,-44.866354535,-15.957049263
BMT605555B,-44.866348318,-15.952330156
BMT172511678,-44.86633762,-15.954373286
BMT172511679,-44.866310917,-15.952366294
BMT3334260,-44.866273564,-15.952330109
BMT605954B,-44.866244098,-15.954490754
BMT143521438,-44.866225032,-15.955060289
BMT614109B,-44.866205221,-15.956750837
BMT172029660,-44.866102161,-15.957157592
BMT614123B,-44.866055889,-15.956479531
BMT172511681,-44.866021178,-15.952465559
BMT125209347,-44.866010386,-15.954644296
BMT143521431,-44.866010386,-15.954644296
BMT606773B,-44.865897189,-15.956244381
BMT3334232,-44.865775886,-15.955982133
BMT172511685,-44.865775886,-15.955982133
BMT605975B,-44.865748653,-15.954779739
BMT172511682,-44.865722076,-15.952591939
BMT125209291,-44.865722076,-15.952591939
BMT605646B,-44.865684687,-15.952609996
BMT172511684,-44.865617235,-15.95567466
BMT605667B,-44.865525785,-15.952682221
BMT172511675,-44.865477574,-15.954915177
BMT172511676,-44.865477243,-15.9554124
BMT172511683,-44.865477243,-15.9554124
BMT605688B,-44.865451007,-15.952718336
BMT606010B,-44.865402795,-15.954951292
BMT606024B,-44.865299922,-15.955077793
BMT172511674,-44.865271931,-15.955014493
BMT164429603,-44.865221704,-15.960257909
BMT172511677,-44.86521584,-15.955050619
BMT606052B,-44.865206611,-15.954878846
BMT606899B,-44.865151904,-15.952844715
BMT125209298,-44.86512259,-15.954761267
BMT172511673,-44.86512259,-15.954761267
BMT167369312,-44.865047925,-15.954625614
BMT167369300,-44.864982599,-15.954499007
BMT170699974,-44.864982151,-15.955167999
BMT170699933,-44.864982151,-15.955167999
BMT170699977,-44.864869461,-15.955999647
BMT606108B,-44.864842615,-15.954227707
BMT167369302,-44.864834107,-15.952980122
BMT677760B,-44.864782414,-15.96039324
BMT160304242,-44.864755629,-15.958530895
BMT604379B,-44.864748456,-15.955294418
BMT606864B,-44.864701448,-15.955719289
BMT606122B,-44.864693281,-15.95396544
BMT2447276B,-44.864662305,-15.958350028
BMT606934B,-44.864544348,-15.953106506
BMT606927B,-44.864543953,-15.953694134
BMT170699975,-44.864542787,-15.955429895
BMT2447269B,-44.864475656,-15.957988294
BMT677753B,-44.864473924,-15.960564814
BMT606948B,-44.864450874,-15.953151649
BMT606955B,-44.864403964,-15.953431873
BMT160304240,-44.864344997,-15.95774412
BMT167369299,-44.864301322,-15.953214838
BMT606976B,-44.864254631,-15.953169607
BMT604393B,-44.864234336,-15.955556267
BMT125209249,-44.864226549,-15.953241912
BMT168243528,-44.864226549,-15.953241912
BMT604106B,-44.864205018,-15.957463779
BMT677746B,-44.864156102,-15.960718301
BMT125209284,-44.864133325,-15.952916398
BMT167369304,-44.864133325,-15.952916398
BMT8182453B,-44.864097425,-15.964587564
BMT604267B,-44.864073914,-15.957879556
BMT160304239,-44.8640557,-15.957174391
BMT125209515,-44.8640557,-15.957174391
BMT677739B,-44.864025441,-15.960474127
BMT607011B,-44.864011556,-15.953350262
BMT604981B,-44.863974649,-15.952654126
BMT604113B,-44.863962365,-15.957011604
BMT8182460B,-44.863938349,-15.964903879
BMT170699976,-44.86393521,-15.955709766
BMT170699979,-44.863859691,-15.956839771
BMT604995B,-44.863834667,-15.952382824
BMT604274B,-44.863821525,-15.958005962
BMT164429602,-44.863820066,-15.960166623
BMT8182446B,-44.863807789,-15.964506018
BMT607018B,-44.863777875,-15.9534586
BMT172935026,-44.863769921,-15.965229227
BMT605023B,-44.863732026,-15.952165789
BMT604148B,-44.863673009,-15.956532279
BMT677725B,-44.86366139,-15.95989531
BMT604407B,-44.86363609,-15.955854223
BMT605037B,-44.863592033,-15.951912568
BMT603574B,-44.863581588,-15.953539839
BMT677816B,-44.863531746,-15.958150426
BMT603588B,-44.863506852,-15.953512671
BMT604162B,-44.863505016,-15.956224798
BMT164429599,-44.863502703,-15.959642077
BMT8182439B,-44.863462097,-15.964406354
BMT125209606,-44.863452035,-15.951668388
BMT170699978,-44.863374341,-15.956007745
BMT168243527,-44.863357514,-15.953259444
