   9.9677612e-02	   1.0072472e-01	   1.0072472e-01	   9.9677612e-02	   9.9677612e-02	   1.0251209e-01	   1.0073432e-01	   9.9677612e-02	   1.0337540e-01	   1.0251209e-01	
   0.0000000e+00	   1.0072472e-01	   1.0072472e-01	   9.9677612e-02	   9.9677612e-02	   1.0251209e-01	   1.0072472e-01	   9.9677612e-02	   1.0337540e-01	   1.0251209e-01	
   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   9.9677612e-02	   9.9677612e-02	   9.9677612e-02	   1.0072472e-01	   9.9677612e-02	   1.0337540e-01	   1.0251209e-01	
   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   9.9677612e-02	   9.9677612e-02	   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   1.0251209e-01	   1.0251209e-01	
   0.0000000e+00	   1.0072472e-01	   0.0000000e+00	   0.0000000e+00	   9.9677612e-02	   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   1.0251209e-01	   9.9677612e-02	
   0.0000000e+00	   1.0072472e-01	   0.0000000e+00	   0.0000000e+00	   9.9677612e-02	   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   9.9677612e-02	   0.0000000e+00	
   0.0000000e+00	   9.9677612e-02	   0.0000000e+00	   0.0000000e+00	   9.9677612e-02	   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0072472e-01	   9.9677612e-02	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.9677612e-02	   9.9677612e-02	   0.0000000e+00	   0.0000000e+00	
   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	
   2.3459700e-01	   7.4570763e-01	   4.8159947e-01	   5.5232194e-01	   6.7413149e-01	   3.9008711e-01	   8.7781275e-01	   7.7283869e-01	   5.1823880e-01	   4.7744825e-01	
   3.0000000e+01	   9.0000000e+01	   5.9000000e+01	   7.5000000e+01	   8.7000000e+01	   6.1000000e+01	   1.1900000e+02	   9.6000000e+01	   7.6000000e+01	   6.5000000e+01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
