   2.8075392e-01	   2.8022215e-01	   2.8022215e-01	   2.8029823e-01	   2.8029823e-01	   2.8029823e-01	   2.8022215e-01	   2.8029823e-01	   2.8022215e-01	   2.8029823e-01	
   2.8029823e-01	   2.8022215e-01	   2.8022215e-01	   2.8029823e-01	   2.8029823e-01	   2.8029823e-01	   2.8022215e-01	   2.8029823e-01	   2.8022215e-01	   2.8029823e-01	
   2.8029823e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8029823e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8029823e-01	
   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   2.8019302e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8019302e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   0.0000000e+00	   2.8019302e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	   2.8022215e-01	
   0.0000000e+00	   0.0000000e+00	   2.8019302e-01	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   2.8019302e-01	   2.8022215e-01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.8022215e-01	   2.8019302e-01	   0.0000000e+00	   2.8019302e-01	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.8019302e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.8022215e-01	   0.0000000e+00	   2.8022215e-01	
