BMT170690898,-40.748503795,-15.881396014
BMT7351521B,-40.74705744,-15.879338249
BMT9306550B,-40.74702125,-15.923809123
BMT9306544B,-40.746675251,-15.923757703
BMT4168278B,-40.746630488,-15.882884169
BMT169628577,-40.746274628,-15.923869389
BMT2129444B,-40.745722102,-15.921533306
BMT2129451B,-40.745229863,-15.920769152
BMT170690897,-40.745155443,-15.883998582
BMT170690895,-40.743533248,-15.885376243
BMT4180878B,-40.743383354,-15.92648636
BMT2129430B,-40.743179383,-15.926659709
BMT169628574,-40.742930136,-15.935653432
BMT4180850B,-40.742739763,-15.935239274
BMT2129458B,-40.742646577,-15.919027832
BMT4180857B,-40.742635082,-15.935014198
BMT4180843B,-40.742477352,-15.936217379
BMT2129465B,-40.742395197,-15.916951374
BMT4168355B,-40.742271984,-15.886380472
BMT4180836B,-40.742218583,-15.936535762
BMT169628579,-40.741881744,-15.916973592
BMT4180829B,-40.74172875,-15.937136154
BMT2129416B,-40.741264988,-15.932097311
BMT169628576,-40.741261481,-15.931690679
BMT2129423B,-40.741202708,-15.930290434
BMT2129402B,-40.741035632,-15.937991221
BMT4168369B,-40.740120414,-15.888096744
BMT4168390B,-40.739684757,-15.888470765
BMT169628581,-40.739360624,-15.917021034
BMT2129472B,-40.738847014,-15.917025173
BMT98437124,-40.73831322,-15.939639833
BMT98437257,-40.73831322,-15.939639833
BMT98437264,-40.738217569,-15.939378534
BMT5067421B,-40.738170872,-15.93937891
BMT170690893,-40.737820731,-15.889967816
BMT4180794B,-40.736901641,-15.940582013
BMT98435668,-40.736894962,-15.889812592
BMT98435591,-40.736894962,-15.889812592
BMT6999855B,-40.73674623,-15.890979553
BMT6999862B,-40.736607223,-15.892191621
BMT169628582,-40.736478931,-15.918580516
BMT169357958,-40.736343399,-15.950599407
BMT5067498B,-40.735667735,-15.950234338
BMT4180787B,-40.735545697,-15.941478553
BMT169357957,-40.73545214,-15.950145706
BMT6050501B,-40.73543912,-15.848462066
BMT5067204B,-40.735433491,-15.969674602
BMT2129486B,-40.735267261,-15.918861369
BMT6999869B,-40.735236158,-15.893467806
BMT5067484B,-40.735020949,-15.949968441
BMT5067197B,-40.734561371,-15.96928401
BMT4180773B,-40.734560758,-15.942073881
BMT5067477B,-40.734552322,-15.949782439
BMT170690891,-40.734531635,-15.888620615
BMT6999876B,-40.734484948,-15.894070276
BMT2129493B,-40.734383675,-15.919284171
BMT98436403,-40.734376912,-15.848705533
BMT5067190B,-40.734243083,-15.969205243
BMT5067295B,-40.734063843,-15.955976657
BMT4180766B,-40.734040773,-15.942430505
BMT5067183B,-40.733878014,-15.969117815
BMT98437348,-40.733792745,-15.955951729
BMT6050480B,-40.733787635,-15.848574694
BMT2129395B,-40.733650297,-15.942641495
BMT169628584,-40.733317035,-15.920142213
BMT5067470B,-40.733230949,-15.950362399
BMT6050466B,-40.733020526,-15.848391054
BMT5067281B,-40.732680719,-15.95589742
BMT169357956,-40.73264199,-15.950303878
BMT5067176B,-40.732631724,-15.968666971
BMT169628590,-40.732521381,-15.914482437
BMT2129549B,-40.732423894,-15.914004261
BMT5067274B,-40.732409232,-15.955827308
BMT98436396,-40.73234546,-15.848053047
BMT169628573,-40.732313129,-15.944640371
BMT158540566,-40.732099898,-15.888161153
BMT158539769,-40.732099898,-15.888161153
BMT5067267B,-40.731950321,-15.955686408
BMT7589514B,-40.731831098,-15.847948714
BMT158540567,-40.731560822,-15.888454654
BMT5067260B,-40.731555239,-15.955364256
BMT4180724B,-40.731399438,-15.945921921
BMT98437341,-40.731272861,-15.955113492
BMT4167858B,-40.730981004,-15.916726922
BMT5067169B,-40.730890478,-15.967144706
BMT4168012B,-40.730826332,-15.912842271
BMT98437418,-40.73069277,-15.966965558
BMT98435675,-40.730628874,-15.895221773
BMT98436368,-40.730619032,-15.844849668
BMT169628587,-40.730584483,-15.917317503
BMT4180717B,-40.73049492,-15.94718532
BMT5067456B,-40.730463769,-15.950086425
BMT98436298,-40.730446765,-15.844354008
BMT98436361,-40.730446765,-15.844354008
BMT2129528B,-40.73021571,-15.923330034
BMT2129535B,-40.730127232,-15.918450789
BMT6049990B,-40.730092295,-15.838907518
BMT4168558B,-40.729919878,-15.885467514
BMT4180710B,-40.729904148,-15.948003388
BMT5067155B,-40.729708581,-15.966575845
BMT98436305,-40.729627843,-15.843565288
BMT5067246B,-40.729560315,-15.953654232
BMT2129521B,-40.729501383,-15.921709109
BMT98435682,-40.72941579,-15.896415328
BMT5067148B,-40.729380959,-15.966497145
BMT6049983B,-40.729243723,-15.840116212
BMT169357954,-40.729154939,-15.949952343
BMT169628586,-40.729116006,-15.920329543
BMT4180976B,-40.729106668,-15.920329618
BMT5067141B,-40.729081358,-15.96641822
BMT6049976B,-40.729004094,-15.840479604
BMT4167963B,-40.728852944,-15.911412169
BMT2129514B,-40.728830283,-15.919681171
BMT98436284,-40.728791176,-15.846174624
BMT98436389,-40.728791176,-15.846174624
BMT6048254B,-40.728689644,-15.846310989
BMT5067239B,-40.728688896,-15.953335897
BMT4180703B,-40.728685851,-15.94971211
BMT98437110,-40.728390149,-15.950084997
BMT169357953,-40.728390149,-15.950084997
BMT6049899B,-40.728118215,-15.842791109
BMT5067232B,-40.72811136,-15.95352127
BMT4180689B,-40.728048985,-15.95060284
BMT4168572B,-40.728036529,-15.883611917
BMT98436312,-40.727221518,-15.842734998
BMT98436333,-40.727221518,-15.842734998
BMT169628571,-40.727144427,-15.951866229
BMT5067134B,-40.72668526,-15.965868128
BMT5067127B,-40.726376166,-15.965771201
