BMT100943376,-42.552877251,-19.481292506
BMT100943383,-42.552865831,-19.481418783
BMT100943418,-42.553797783,-19.479598132
BMT100943432,-42.553797783,-19.479598132
BMT100943439,-42.55280602,-19.478428792
BMT100943446,-42.552864337,-19.47771615
BMT100943453,-42.552801496,-19.47746244
BMT100943460,-42.553021466,-19.475496706
BMT100943467,-42.55319806,-19.473882585
BMT100943474,-42.553318101,-19.47286373
BMT100943488,-42.55335127,-19.472557132
BMT100943523,-42.553521375,-19.472008553
BMT100943551,-42.555051873,-19.472173713
BMT100943572,-42.557795256,-19.471461172
BMT100943586,-42.558634646,-19.470090776
BMT100943614,-42.558261527,-19.468938835
BMT100943628,-42.558582349,-19.469132806
BMT100943649,-42.559858507,-19.469113879
BMT100943677,-42.559032995,-19.463837798
BMT100943698,-42.55966337,-19.46306964
BMT100943740,-42.561211349,-19.463334315
BMT100943747,-42.561077208,-19.462754537
BMT100943754,-42.561002332,-19.463304409
BMT100943768,-42.561119472,-19.462475151
BMT100943880,-42.56076042,-19.464836391
BMT100943964,-42.560505603,-19.466593969
BMT100944062,-42.561675494,-19.463494086
BMT100944069,-42.561675494,-19.463494086
BMT100944076,-42.562718018,-19.463815162
BMT100944083,-42.563144494,-19.46394733
BMT100944090,-42.563542548,-19.464070085
BMT100944097,-42.563203499,-19.463821692
BMT100944104,-42.564189588,-19.464096847
BMT100944111,-42.563333054,-19.463435109
BMT100944118,-42.562899694,-19.463763421
BMT100944125,-42.564967201,-19.464305978
BMT100944132,-42.565232662,-19.464381793
BMT100944195,-42.568883724,-19.465361001
BMT100944202,-42.568724275,-19.465837497
BMT100944209,-42.568883724,-19.465361001
BMT100944216,-42.56920123,-19.46513949
BMT100944223,-42.569201364,-19.465130461
BMT100944244,-42.569557351,-19.464882373
BMT100944258,-42.572154477,-19.463111021
BMT100944265,-42.572764275,-19.462441875
BMT100944314,-42.574406689,-19.462120696
BMT100944335,-42.574477258,-19.460577359
BMT100944363,-42.576597095,-19.459522014
BMT100944391,-42.577237423,-19.459358989
BMT100944426,-42.575154357,-19.459222756
BMT100944531,-42.581611567,-19.462939479
BMT100944601,-42.583467027,-19.468798219
BMT100944678,-42.580870691,-19.466027194
BMT100944699,-42.583467027,-19.468798219
BMT100944706,-42.589966257,-19.470356854
BMT100944832,-42.572154477,-19.463111021
BMT100944839,-42.572507872,-19.46367567
BMT100944846,-42.572768255,-19.463453387
BMT100944853,-42.571113177,-19.464623281
BMT100944902,-42.568428004,-19.463359066
BMT100945000,-42.568796524,-19.466100361
BMT100945021,-42.56906289,-19.466754157
BMT100945035,-42.56906289,-19.466754157
BMT100945042,-42.569630194,-19.466382473
BMT100945049,-42.57013032,-19.466046009
BMT100945056,-42.570484962,-19.46588821
BMT100945063,-42.571576063,-19.466146673
BMT100945070,-42.57340178,-19.466306601
BMT100945077,-42.574095492,-19.46639717
BMT100945084,-42.575571262,-19.467040058
BMT100945133,-42.576862976,-19.466614827
BMT100945266,-42.576915809,-19.466263328
BMT100945301,-42.576965018,-19.466155616
BMT100945420,-42.576965018,-19.466155616
BMT100945427,-42.576512379,-19.465860572
BMT100945434,-42.57496234,-19.465090266
BMT100945497,-42.562877677,-19.46141511
BMT100945504,-42.563033897,-19.461155317
BMT100945553,-42.562877677,-19.46141511
BMT100945560,-42.562610062,-19.461483756
BMT100945602,-42.558494528,-19.466097274
BMT100945623,-42.55832291,-19.466113022
BMT100945672,-42.55832291,-19.466113022
BMT100945679,-42.558334593,-19.465968687
BMT100945686,-42.558634646,-19.470090776
BMT100945693,-42.558416778,-19.470015593
BMT100945700,-42.557801436,-19.470413683
BMT100945721,-42.55527414,-19.470686635
BMT100945728,-42.55527414,-19.470686635
BMT100945735,-42.555131482,-19.470675678
BMT100945742,-42.55335127,-19.472557132
BMT100945749,-42.553217859,-19.47256436
BMT100945756,-42.55282965,-19.481291863
BMT100945777,-42.553065755,-19.481421485
BMT100945784,-42.553065755,-19.481421485
BMT100945791,-42.554107173,-19.479286236
BMT100945798,-42.554779002,-19.478934079
BMT100945805,-42.555478846,-19.478618422
BMT100945833,-42.556357942,-19.47841355
BMT100945868,-42.554452051,-19.475976601
BMT100945889,-42.554180042,-19.475702004
BMT100945959,-42.553347501,-19.473442096
BMT100946057,-42.555215032,-19.473991102
BMT100946092,-42.555636169,-19.473211109
BMT100946106,-42.555973288,-19.472953766
BMT100946148,-42.555973288,-19.472953766
BMT100946155,-42.555965935,-19.472809174
BMT100946176,-42.557931195,-19.472555731
BMT100946183,-42.557606848,-19.472596511
BMT100946204,-42.559224725,-19.470107759
BMT100946211,-42.557931195,-19.472555731
BMT100946218,-42.559301307,-19.471987198
BMT100946225,-42.562221705,-19.470897679
BMT100946274,-42.562043352,-19.467544845
BMT100946309,-42.563011567,-19.465832985
BMT100946323,-42.563166241,-19.4663137
BMT100946330,-42.563011567,-19.465832985
BMT100946337,-42.563806191,-19.464904466
BMT100946344,-42.564145918,-19.465107713
BMT100946351,-42.564812734,-19.464448395
BMT100946358,-42.563325231,-19.465232139
BMT100946365,-42.565078735,-19.464488094
BMT100946372,-42.564509736,-19.464335952
BMT100946379,-42.565874715,-19.464742623
BMT100946400,-42.567030412,-19.465137442
BMT100946407,-42.56748505,-19.465297072
BMT100946414,-42.56748505,-19.465297072
BMT100946421,-42.567579165,-19.465370582
BMT100946428,-42.567845169,-19.465410277
BMT100946435,-42.567760794,-19.465960026
BMT100946477,-42.567760794,-19.465960026
BMT100946484,-42.568014672,-19.466812335
BMT100946491,-42.571170553,-19.46971746
